"adult","also_known_as","biography","birthday","deathday","gender","homepage","id","imdb_id","known_for_department","name","place_of_birth","popularity","profile_path","success","status_code","status_message"
false,"[""Кейт Уинслет"",""케이트 윈슬렛"",""Kate Elizabeth Winslet"",""Κέιτ Ελίζαμπεθ Γουίνσλετ"",""Κέιτ Γουίνσλετ"",""کیت وینسلت"",""凯特·温丝莱特"",""凯特·温斯莱特""]","Kate Elizabeth Winslet (born 5 October 1975) is an English actress. Known for her work in independent films, particularly period dramas, as well as for her portrayals of headstrong and complicated women, she has received numerous accolades, including an Academy Award, a Grammy Award, two Primetime Emmy Awards, three British Academy Film Awards, and five Golden Globe Awards.

Winslet studied drama at the Redroofs Theatre School. Her first screen appearance, at age 15, was in the British television series Dark Season (1991). She made her film debut playing a teenage murderess in Heavenly Creatures (1994), and went on to win a BAFTA Award for playing Marianne Dashwood in Sense and Sensibility (1995). Global stardom followed soon after with her leading role in the epic romance Titanic (1997), which earned her a nomination for the Academy Award for Best Actress in a Leading Role. Titanic was the highest-grossing film at the time, after which she eschewed parts in blockbusters in favour of critically acclaimed period pieces, including Quills (2000) and Iris (2001).

The science fiction romance Eternal Sunshine of the Spotless Mind (2004), in which Winslet was cast against type in a contemporary setting, proved to be a turning point in her career, and she gained further recognition for her performances in Finding Neverland (2004), Little Children (2006), Revolutionary Road (2008), and The Reader (2008). For playing a former Nazi camp guard in the latter, she won the BAFTA Award and the Academy Award for Best Actress. Winslet's portrayal of Joanna Hoffman in the biopic Steve Jobs (2015) won her another BAFTA Award, and she won two Primetime Emmy Awards for her performances in the HBO miniseries Mildred Pierce (2011) and Mare of Easttown (2021).

For her narration of a short story in the audiobook Listen to the Storyteller (1999), Winslet won a Grammy Award. She performed the song ""What If"" for the soundtrack of her film Christmas Carol: The Movie (2001). A co-founder of the charity Golden Hat Foundation, which aims to create autism awareness, she has written a book on the topic, The Golden Hat: Talking Back to Autism (2010). Time magazine named her one of the 100 most influential people in the world in 2009 and 2021. In 2012, she was appointed Commander of the Order of the British Empire (CBE). Divorced from film directors Jim Threapleton and Sam Mendes, Winslet has been married to businessman Edward Abel Smith since 2012. She has a child from each marriage.","1975-10-05",,1,,204,"nm0000701","Acting","Kate Winslet","Reading, Berkshire, England, UK",23.118,"/dgIrPQjcdfCnKiGc8ugg5W3GzFX.jpg",,,
false,"[""Леонардо ДиКаприо"",""ليوناردو دي كابريو"",""레오나르도 디카프리오"",""レオナルド・ディカプリオ"",""ลีโอนาร์โด ดิแคพรีโอ"",""莱昂纳多·迪卡普里奥"",""Leo DiCaprio"",""Leonardo Wilhelm DiCaprio"",""Λεονάρντο Ντι Κάπριο"",""Ντι Κάπριο"",""Леонардо Ді Капріо"",""Леонардо ДіКапріо"",""לאונרדו דיקפריו"",""ലിയനാർഡോ ഡികാപ്രിയോ"",""Leonardo Di Caprio"",""ლეონარდო დიკაპრიო""]","Leonardo Wilhelm DiCaprio (born November 11, 1974) is an American actor and film producer. Known for his work in biopics and period films, DiCaprio is the recipient of numerous accolades, including an Academy Award, a British Academy Film Award, and three Golden Globe Awards. As of 2019, his films have grossed over $7.2 billion worldwide, and he has been placed eight times in annual rankings of the world's highest-paid actors.

Born in Los Angeles, DiCaprio began his career in the late 1980s by appearing in television commercials. In the early 1990s, he had recurring roles in various television shows, such as the sitcom Parenthood, and had his first major film part as author Tobias Wolff in This Boy's Life (1993). At age 19, he received critical acclaim and his first Academy Award and Golden Globe Award nominations for his performance as a developmentally disabled boy in What's Eating Gilbert Grape (1993). He achieved international stardom with the star-crossed romances Romeo + Juliet (1996) and Titanic (1997).

After the latter became the highest-grossing film at the time, he reduced his workload for a few years. In an attempt to shed his image of a romantic hero, DiCaprio sought roles in other genres, including crime drama in Catch Me If You Can (2002) and Gangs of New York (2002); the latter marked the first of his many successful collaborations with director Martin Scorsese. DiCaprio portrayed Howard Hughes in The Aviator (2004) and received acclaim for his performances in the political thriller Blood Diamond (2006), the crime drama The Departed (2006), and the romantic drama Revolutionary Road (2008).

In the following decade, DiCaprio starred in several high-profile directors' projects, including the science fiction thriller Inception (2010), the western Django Unchained (2012), the biopic The Wolf of Wall Street (2013), the survival drama The Revenant (2015), for which he won an Academy Award and a BAFTA Award for Best Actor in a Leading Role, and the comedy-drama Once Upon a Time in Hollywood (2019), all of which were critical and commercial successes.

DiCaprio is the founder of Appian Way Productions, a production company that has produced some of his films and the documentary series Greensburg (2008–2010), and the Leonardo DiCaprio Foundation, a nonprofit organization devoted to promoting environmental awareness. He regularly supports charitable causes and has produced several documentaries on the environment. In 2005, he was named a Commander of the Ordre des Arts et des Lettres for his contributions to the arts, and in 2016, he appeared in Time magazine's 100 most influential people in the world.","1974-11-11",,2,"http://leonardodicaprio.com",6193,"nm0000138","Acting","Leonardo DiCaprio","Los Angeles, California, USA",43.625,"/wo2hJpn04vbtmh0B9utCFdsQhxM.jpg",,,
false,"[]","",,,0,,3113807,,"Acting","Francesc Reina",,0.694,,,,
false,"[]","",,,1,,1471238,"nm2992123","Acting","Marta Martín","Madrid, Community of Madrid, Spain",0.652,"/lOKfBqX5oL0VYZuJNs48akfHTd5.jpg",,,
false,"[]","","1969-03-26",,2,,1062017,"nm0704702","Acting","Òscar Rabadán"," Barcelona, Catalonia, Spain",3.105,"/c5SUrxy7htVzCmPbtWea7ewfAC4.jpg",,,
false,"[]","","1975-05-10",,2,,1894222,,"Acting","Ricardo Mestres","Barcelona, Barcelona, Catalonia, Spain",1.194,"/wzBfMEvJO8pbcH5ytq5sOIttABa.jpg",,,
false,"[]","","1991-03-13",,1,,1456100,"nm2988946","Acting","Henar Jiménez","Cornellà de Llobregat, Catalonia, Spain",1.614,,,,
false,"[]","","1974-05-06",,1,,33410,"nm1443814","Acting","Clara Segura","Sant Just Desvern, Spain",4.984,"/AiDKfpPlgdiu7HHNwKkrDmr7h9O.jpg",,,
false,"[""Alex Maruny""]","","1990-06-07",,2,,1074586,"nm4454779","Acting","Àlex Maruny","Barcelona, Catalonia, Spain",1.62,"/yMs5q3kiTt7gTvJtuOmkOgsRNa2.jpg",,,
false,"[""Pere Ventura Morell""]","","1959-04-07","2014-04-03",2,,1092536,"nm1289379","Acting","Pere Ventura","Barcelona, España",1.532,"/odM5zSRBAcO6coKqRvYk36ddtbl.jpg",,,
false,"[]","","1989-11-27",,2,,574223,"nm2613025","Acting","Marcel Borràs",,1.949,"/9c5ykk8bgM2cSieTuHOASbeW2XK.jpg",,,
false,"[]","",,,2,,1456577,"nm2181780","Acting","Víctor Sevilla",,2.758,"/bdWNTvCMLGhJfIS2QZ1wLhccVVo.jpg",,,
false,"[]","",,,0,,1153084,"nm1169724","Acting","Cristina Dilla",,1.508,,,,
false,"[""Pablo José Rivero Rodrigo""]","","1980-10-11",,2,,1015576,,"Acting","Pablo Rivero","Madrid, Spain",1.646,"/f5VXctctkBewnWGaqecP3f4BinV.jpg",,,
false,"[""Andrea Duro Flores""]","","1991-10-14",,1,"http://andreaduro.es/",572443,"nm2863907","Acting","Andrea Duro","Fuenlabrada, Madrid, Spain",5.974,"/7Ue8HGRxpRb8juaNNCWJEH8Fkca.jpg",,,
false,"[]","","1974-09-21",,2,,126771,"nm0554614","Acting","Diego Martín","Madrid, Spain",5.653,"/vLCrfjWAS6cjN3CUE7p3HYPYoev.jpg",,,
false,"[]","Joan Crosas was born on November 11, 1947 in L'Esquirol, Barcelona, Catalonia, Spain. He is an actor, known for Love In Difficult Times (2005), Ventdelplà (2005) and Carmen (2003).","1947-11-11",,2,,180116,"nm0188947","Acting","Joan Crosas","L'Esquirol, Barcelona, Catalonia, Spain",1.867,"/x11CZdtxjbA1Xllt7hyHXD5M9ZQ.jpg",,,
false,"[]","Jordi Bosch was born on December 18, 1956 in Mataró, Barcelona, Catalonia, Spain. He is an actor, known for Majoria absoluta (2002), La sagrada família (2010) and Three Steps Above Heaven (2010). He is married to Emma Vilarasau.","1956-12-18",,2,,43329,"nm0097767","Acting","Jordi Bosch","Barcelona, Barcelona, Catalonia, Spain",1.4,"/b0t6hoD5v8jV9lUtDVUxlrOEsKh.jpg",,,
false,"[]","",,,1,,234620,"nm1036793","Acting","Cristina Plazas",,5.479,"/bAX2sTh4hMJiqiNDZraAqUFtaOu.jpg",,,
false,"[]","","1996-05-15",,1,,82455,"nm3056937","Acting","Nerea Camacho","Balanegra, Almería, Andalucía, Spain",14.315,"/jhbvqA3oot3IWoZvrljCDNdqfJh.jpg",,,
false,"[""Marina Salas Rodríguez""]","","1988-10-17",,1,,234619,"nm2392521","Acting","Marina Salas","Cornellà de Llobregat, Catalonia, Spain",15.807,"/z8gCkzgavPFd5pW2gsuKvSV5yKk.jpg",,,
false,"[""阿尔瓦罗·塞万提斯""]","","1989-09-12",,2,"http://www.alvaro-cervantes.com/",224874,"nm2024943","Acting","Álvaro Cervantes","Barcelona, Catalonia, Spain",4.496,"/3YF7YYvvzGTTCrorulDqD5PoHHw.jpg",,,
false,"[""Mario Casas Sierra"",""马里奥·卡萨斯""]","Mario Casas, has 4 siblings. Born in La Coruña, although very young, at just 4 years old, he left with his family to Barcelona. Later, at the age of 18, he emigrated to the Spanish capital in an adventure in which he took his whole family with him.

His parents were very young when they had him; his mother, Heidi, was only 17 and his father, Ramon, 19. Only a year and a half later they had their sister, so they were very young and had two children. For Mario, his father is his ""reference"", while his mother, like his brothers, are his ""confidants"".

His mother has been raising her children, while his father is a cabinetmaker, but has also done construction and renovation work. Because of this work, his father had no problems moving to another city, so they decided to accompany Mario when he left for Madrid and settled with him in the city.

Mario has four other brothers and sisters, forming what he defines as ""a Sicilian family"", a family with many children established around a ""matriarch"". Mario, is the oldest of them all. He is followed by his sister Sheila, and two other brothers, named Christian and Oscar. Finally, the youngest member of the family, Daniel, who was born in 2014, and whom he considers almost as his ""nephew"" because of the enormous age difference.

He gets along well with all of them, although especially with his sister Sheila, as they have grown up together. Mario, a loyal tattoo lover, has one dedicated to each of his parents and siblings, with the initials of each one.

He remembers his childhood as ""wonderful"", although he had a bit of a hard time because he was given ""a lot of cane"" for being short, even the girls. He developed very late, until he was 15 years old, he continued to have the body of a child. Even so, he has always been a flirt, and had his first ""girlfriend"" at the age of 4.

As a child he liked everything: singing, dancing, ping-pong, football.... He says he liked to try everything, although he admits that he got tired fast. His professional career began as an ""advertisement child"", as he was involved in advertising as a child. He advertised Cola Cao, Telepizza, Scalextric... He eventually decided to become an actor after he had enrolled the Cristina Rota School of Dramatic Arts

He also keeps ""lifelong"" friends from school. They are the ones he made when he arrived in Barcelona and have always been with him. In his words, true friends who you can count on the fingers of one hand.

Over the years he dated a few fellow actresses he starred with in movies such as María Valverde and Berta Vázques. Since 2018, he is in a relationship with famous Spanish actress Blanca Suarez he played with in movies/tv shows such as: Carne de Neon (2010), El Barco (2011-2013), Mi Gran Noche (2015), and El Bar (2017).","1986-06-12",,2,,82700,"nm1832584","Acting","Mario Casas","La Coruña, Galicia, Spain",18.665,"/dqXRFhBB4OJQSWonymV8BfVghds.jpg",,,
false,"[""María Valverde Rodríguez""]","María Valverde Rodríguez (born March 24, 1987) is a Spanish actress.

She was born María Valverde Rodriguez in Carabanchel, Madrid. She was 16 when she got a leading role with Luis Tosar in a Manuel Martín Cuenca movie, La flaqueza del bolchevique, she won the 2003 Goya Award for this role.

She has also taken part in several films, such as Melissa P., a film based on the polemic book One Hundred Strokes of the Brush Before Bed by Melissa Panarello.

Description above from the Wikipedia article María Valverde, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1987-03-24",,1,"http://www.mariavalverde.net",77122,"nm1482999","Acting","María Valverde","Madrid, Spain",31.788,"/ed3z5iYXw6t9XxRJDx8q1g7eWiy.jpg",,,
false,"[]","","1985-04-29",,2,,114895,"nm3194081","Acting","Raj Lal","British Columbia, Canada",1.22,,,,
false,"[]","",,,0,,1909945,,"Acting","Anna Louise Sargeant",,5.972,"/acR4ZxvuquiMn2DdhtUyHW5TSyS.jpg",,,
false,"[]","",,,2,,1381295,"nm3424969","Acting","Anthony Konechny",,9.122,"/4j9H3FpjtVpg6WpHEEYYJGnObTV.jpg",,,
false,"[]","Emily Fonda was born in Sydney, Australia. She earned a Bachelor of Communications from Griffith University in Australia, and intended to pursue a career in Journalism. After a brief stint in London, England, where she performed with the Thieving Dingo Theatre Company, a move to Vancouver, Canada reignited her dreams of a dedicated career as an actress. Since arriving in Hollywood North, she has appeared in television series' ""Citizen"", ""Witches of East End"", ""Girlfriends Guide to Divorce"" and ""The Tomorrow People"". Emily play's Ann Marie in ""Supernatural"" Season 10, alongside Jensen Ackles. In 2014, Emily will make her feature film debut in Tim Burton's ""Big Eyes"", followed by the highly anticipated ""Fifty Shades of Grey"", as 'Martina'. Catch her in the trailer delivering the infamous line ""Mr. Grey will see you now"". Emily now resides in Los Angeles.",,,1,,1411603,"nm4350371","Acting","Emily Fonda","Sydney, Australia.",1.015,,,,
false,"[""Rachel Alice Marie Skarsten"",""Рэйчел Скарстен""]","Rachel Skarsten is a Canadian film and television actress, best known for playing television characters Dinah Lance (Black Canary) in ""Birds of Prey"", Tamsin in ""Lost Girl"", and Queen Elizabeth in ""Reign"". She holds a BA in English Language and Literature from Queen's University, Kingston, Ontario, Canada.","1985-04-23",,1,"http://www.rachelskarsten.com",80018,"nm0803896","Acting","Rachel Skarsten","Toronto, Ontario, Canada",17.903,"/1MJQMmRtbE856THKY9GRFfVEwc8.jpg",,,
false,"[]","",,,1,,1482050,"nm6665157","Acting","Elliat Albrecht",,1.306,,,,
false,"[""Ділан Ніл""]","​From Wikipedia, the free encyclopedia.  

Dylan Neal (born October 8, 1969) is a Canadian actor who has appeared in a large number of television shows and in feature films. He is best known for role as Dylan Shaw on The Bold and The Beautiful from 1994 to 1997 and his supporting role as Pacey Witter's older brother, Doug on the American television drama Dawson's Creek. Other significant roles include that of Mike Celluci in Lifetime's series Blood Ties and the role of Aaron Jacobs in Sabrina, the Teenage Witch. Additionally, Neal took on the role of Corey in Aaron Spelling's short lived drama, Pacific Palisades. His most recent work was in the film The Traveler (2010 film) as detective Alexander Black. Neal was born in Richmond Hill, Ontario and attended Appleby College in Oakville, Ontario.","1969-10-08",,2,,79149,"nm0623604","Acting","Dylan Neal","Richmond Hill - Ontario - Canada",5.434,"/6SCHcpOYL3yhV823QSn1RuYbtLk.jpg",,,
