"adult","also_known_as","biography","birthday","deathday","gender","homepage","id","imdb_id","known_for_department","name","place_of_birth","popularity","profile_path"
false,"[""Lucy Diana Boynton"",""루시 보인턴""]","Lucy Boynton (born 17 January 1994) is a British-American actress. Her first professional role was as the young Beatrix Potter in Miss Potter (2006), for which she was nominated for the Young Artist Award for Best Performance in a Feature Film – Supporting Young Actress. She went on to play Posy Fossil in 2007 in the BBC film Ballet Shoes. She also played the role of Margaret Dashwood in the BBC serial Sense and Sensibility (2008). She portrayed the mysterious model Raphina in the 2016 film Sing Street, a ghost Polly Parsons in the 2016 film I Am the Pretty Thing That Lives in the House and Countess Helena Andrenyi in the 2017 adaptation of Murder on the Orient Express.

She played Freddie Mercury's partner, Mary Austin, in the biopic Bohemian Rhapsody (2018), for which earned the cast a nomination for Outstanding Performance by a Cast in a Motion Picture at the 25th Screen Actors Guild Awards. She portrayed Astrid Sloan in the Netflix series The Politician (2019–).

Description above is from the Wikipedia article Lucy Boynton, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1994-01-17",,1,,86232,"nm2377903","Acting","Lucy Boynton","New York City, U.S.",17.338,"/wKNUTqAfi3QW2t2MwMotwOXKkZx.jpg"
false,"[""Joe Mazzello""]","Joseph Francis Mazzello (born September 21, 1983), sometimes credited as Joe Mazzello, is an American actor, director, and screenwriter. He is best known for his roles as Tim Murphy in Jurassic Park (1993), Eugene Sledge in the HBO miniseries The Pacific (2010), Dustin Moskovitz in The Social Network (2010) and Queen bass player John Deacon in the biopic Bohemian Rhapsody (2018).

His first film appearance was a small role in 1990 film Presumed Innocent. He then went on to appear in Radio Flyer, Jersey Girl and the TV film Desperate Choices: To Save My Child in 1992. In 1993, he gained further recognition after starring in Steven Spielberg's Jurassic Park as Tim Murphy and in Richard Attenborough's Shadowlands. He later appeared in 1994's The River Wild. In 1995, he had roles in The Cure and Three Wishes.  His first film role in 2001 was in Wooly Boys. In 2002, he made his television debut on Providence. He then appeared on CBS' hit shows CSI: Crime Scene Investigation and Without a Trace. Afterwards, he appeared in Raising Helen (2004), The Hollow (2004), The Sensation of Sight (2006), and the short film Beyond All Boundaries (2009). He made his directorial debut with the short film Matters of Life and Death (2007).

In 2010, Mazzello played Dustin Moskovitz in the David Fincher-directed film The Social Network. His performance was well-received by critics, and he and the cast were nominated for several awards. He went on to appear in G.I. Joe: Retaliation as G.I. Joe operative Mouse in 2013, and starred as John Deacon in the 2018 Queen biopic, Bohemian Rhapsody.

Description above is from the Wikipedia article Joseph Mazzello, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1983-09-21",,2,,4787,"nm0001515","Acting","Joseph Mazzello","Rhinebeck, New York, U.S.",13.515,"/44gsv7TlXOOKDGg5aRtqxZjM9ae.jpg"
false,"[""Ben Jones""]","Ben Hardy (born Ben Jones; 2 January 1991) is an English actor. He is known for playing Peter Beale in the BBC soap opera EastEnders (2013–2015). Hardy made his film debut as Archangel in the superhero film X-Men: Apocalypse (2016), and played Roger Taylor in the biographical film Bohemian Rhapsody (2018).","1991-01-02",,2,"https://www.spotlight.com/1816-9055-5945",1452045,"nm5228887","Acting","Ben Hardy","Bournemouth, Dorset, England, UK",16.748,"/b20ijbr2tbqlGvqZgkCpNZ5AYvS.jpg"
false,"[]","Gwilym Lee (born 24 November 1983) is a Welsh actor. He is best known for his film roles in Bohemian Rhapsody (2018) and Top End Wedding (2019). He is also known for his TV roles in Midsomer Murders (2013-2015), Jamestown (2017), and The Great (2020).

His first starring role was in the 1997-1998 television adaptation of the Animal Ark books. Aged 16, he started working on Richard III with the Royal Shakespeare Company. He appeared in a leading role in the final series of Land Girls (2011) and had several guest roles on television (including Ashes to Ashes (2009), Henry V (2012), Fresh Meat (2012), and Monroe (2012)).

He was commended in the 2008 Ian Charleson Awards for his appearance in the National Theatre's production of Oedipus and in 2009 played Laertes in the Donmar West End season. He won the first prize of the 2011 Ian Charleson Award for his role as Edgar in the 2010 King Lear production at the Donmar Warehouse. In 2012, he starred in Aleksei Arbuzov's The Promise, and, in 2013, he began a television starring role as DCI Barnaby's new sergeant, DS Charlie Nelson, in the 16th series of Midsomer Murders.

He played guitarist Brian May in the Queen biopic Bohemian Rhapsody (2018), for which earned him a nomination for Outstanding Performance by a Cast in a Motion Picture at the 25th Screen Actors Guild Awards.

Description above is from the Wikipedia article Gwilym Lee, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1983-11-24",,2,,1220123,"nm3152605","Acting","Gwilym Lee","Bristol, England, UK",8.784,"/aMuQc6eteQLTCW5aaAq82NmYz7q.jpg"
false,"[""רמי מליק"",""라미 말렉"",""Рами Малек"",""Rami Saíd Malek"",""رامي مالك"",""雷米‧馬利克""]","Rami Said Malek (born May 12, 1981) is an American actor from Los Angeles. He won a Critics' Choice Award and the Primetime Emmy Award for Outstanding Lead Actor in a Drama Series for his lead role as Elliot Alderson in the USA Network television series Mr. Robot. He also received Golden Globe Award, Screen Actors Guild Award, and TCA Award nominations. Furthermore, he’s won an Academy Award and a Golden Globe for portraying Freddie Mercury in the biopic Bohemian Rhapsody.

Malek has acted in supporting roles for other film and television series such as Night at the Museum trilogy, Fox comedy series The War at Home (2005–2007), HBO miniseries The Pacific (2010), Larry Crowne (2011), Paul Thomas Anderson's The Master (2012), The Twilight Saga: Breaking Dawn – Part 2 (2012), the independent film Ain't Them Bodies Saints (2013) and the dramatic film Short Term 12 (2013). He was also in the videogame Until Dawn (2015) as Joshua ""Josh"" Washington.

Description above from the Wikipedia article Rami Malek, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1981-05-12",,2,,17838,"nm1785339","Acting","Rami Malek","Torrance, California, USA",16.928,"/2OuFzCbMibXGouG79tG1U4BLPbe.jpg"
false,"[""Pablo Tell Schreiber "",""파블로 쉬레이버""]","Pablo Tell Schreiber (born April 26, 1978) is a Canadian actor known for his dramatic stage work and for his portrayal of Nick Sobotka on The Wire and for his Emmy nominated role of George Mendez on Orange Is the New Black. He was nominated for a Tony Award for his performance in Awake and Sing! on Broadway. He also narrated the American Psycho audiobook. He also starred in the HBO series The Brink as Lieutenant Commander Zeke “Z-Pak” Tilson, a Naval pilot who is also a drug dealer, and played a leading role in the Michael Bay film 13 Hours: The Secret Soldiers of Benghazi (2016). He also played William Lewis on Law and Order Special Victims Unit.","1978-04-26",,2,,59254,"nm1032567","Acting","Pablo Schreiber","Ymir, British Columbia, Canada",44.235,"/wOze8R9lgoZxZoTsPSHID4Nt2Ee.jpg"
false,"[""Maximilian Carlo Martini"",""막스 마르티니""]","Maximilian Carlo ""Max"" Martini (born December 11, 1969) is an American film, theater and television actor known for his roles as Corporal Fred Henderson in Saving Private Ryan, Wiley in Level 9, First Sergeant Sid Wojo in The Great Raid, and as Sergeant Mack Gerhardt on the military television drama, The Unit.","1969-12-11",,2,,94864,"nm0242882","Acting","Max Martini","Kingston, New York, USA",16.226,"/gAnzTiy0rQ0CGLXXOreJJQZK03O.jpg"
false,"[]","Dominic Fumusa is an American stage and screen actor, best known for his role in the comedy drama series ""Nurse Jackie"" on Showtime.","1969-09-13",,2,,154784,"nm1047883","Acting","Dominic Fumusa","Madison, Wisconsin, USA",11.329,"/cggOfZTrfQTRfmLJURaPQfk6jdS.jpg"
false,"[]","James Badge Dale  (born May 1, 1978) is an American actor who starred in the AMC drama series Rubicon. He is most famous for his role of Chase Edmunds in the third season of 24 and Robert Leckie in the HBO miniseries The Pacific.

Description above from the Wikipedia article James Badge Dale, licensed under CC-BY-SA, full list of contributors on Wikipedia","1978-05-01",,2,,18473,"nm0197647","Acting","James Badge Dale"," New York City, New York, USA",14.782,"/xODHrgxKPNWYATKgZWQJLNhImlZ.jpg"
false,"[""John Burke Krasinski""]","John Burke Krasinski (born October 20, 1979) is an American actor, film director and writer. He is widely known for playing Jim Halpert on the NBC sitcom The Office from 2005 to 2013. He has also appeared in several films including License to Wed (2007), Leatherheads (2008), Away We Go (2009), It's Complicated (2009), Something Borrowed (2011), Aloha (2015), 13 Hours: The Secret Soldiers of Benghazi (2016), Detroit (2017), and A Quiet Place (2018), which he also directed and co-wrote. Also in 2018, Krasinski returned to television portraying the titular character in the Amazon series Jack Ryan.","1979-10-20",,2,,17697,"nm1024677","Acting","John Krasinski","Boston, Massachusetts, USA",38.163,"/t6Aq1dAnxtlOtdevIMqQg5ZMCpl.jpg"
false,"[""Τζος Λούκας""]","Over his career, Josh Lucas has worked with many of the film community's greatest talents. He has starred alongside Jon Voight in Jerry Bruckheimer's Glory Road (2006), for which Lucas added 40 pounds to transform himself into legendary basketball coach Don Haskins. Lucas also starred with Kurt Russell and Richard Dreyfuss in Wolfgang Petersen's Poseidon (2006). He starred with Morgan Freeman and Robert Redford in Lasse Hallström's An Unfinished Life (2005). He also starred opposite Jamie Bell in David Gordon Green's Undertow (2004), which was also produced by Terrence Malick. Additionally, Lucas worked alongside Christopher Walken in Around the Bend (2004).

He performed with Jennifer Connelly and Eric Bana in Ang Lee's Hulk (2003). He was in Ron Howard's Oscar-winning A Beautiful Mind (2001) with Russell Crowe. Plus, he starred opposite Reese Witherspoon in the Walt Disney Company's smash hit Sweet Home Alabama (2002). Other credits include Wonderland (2003), The Deep End (2001), American Psycho (2000), Session 9 (2001), and You Can Count on Me (2000).

Lucas' theater credits include the recent off-Broadway run of ""Spalding Gray: Stories Left to Tell""; Tennessee Williams' ""The Glass Menagerie,"" which appeared on Broadway in 2005; Terrence McNally's ""Corpus Christi"" at the Manhattan Theater Club; Christopher Shinn's ""What Didn't Happen""; and ""The Picture of Dorian Gray.""

Lucas recently completed his second collaboration with documentary filmmaker Ken Burns on ""The War"" (2007). Lucas' other documentary work includes the upcoming Operation Homecoming: Writing the Wartime Experience (2007), Trumbo (2007), and Resolved (2007).  Lucas recently completed his first venture into production with Stolen Lives (2009), in which he plays the single father of a mentally challenged boy. This film is the first project to be produced through Lucas' production company, Two Bridges.

Lucas resides in New York City.","1971-06-20",,2,"http://www.westlord.com/josh-lucas-website/",6164,"nm0524197","Acting","Josh Lucas","Little Rock, Arkansas, USA",8.305,"/aHYyysVwQ7D0iYLjlUgiknBQGwW.jpg"
false,"[""Катрина Балф"",""Κατρίνα Μπαλφ"",""Caitríona Mary Balfe"",""Caitriona Balfe""]","Caitríona Mary Balfe (/kəˈtriːnə ˈbælf/; born 4 October 1979) is an Irish actress, producer, and former fashion model. She is best known for her starring role as Claire Fraser in the Starz historical drama series Outlander, for which she received a British Academy Scotland Award, an Irish Film and Television Award, two People's Choice Awards, and three Saturn Awards. She also earned nominations for two Critics' Choice Television Awards and four Golden Globe Awards for Best Actress in a Television Series – Drama.

At age eighteen, while studying Drama at the Dublin Institute of Technology, Balfe was offered work as a fashion model in Paris. She was featured both in advertising campaigns and on runways for such brands as Chanel, Dolce & Gabbana, Roberto Cavalli, Alexander McQueen, Balenciaga, Givenchy, Marc Jacobs, Bottega Veneta, Oscar de la Renta and many others over ten years before refocusing on acting. She had leading roles in the web series The Beauty Inside (2012) and H+: The Digital Series (2012–2013), and appeared in the films Super 8 (2011), Now You See Me (2013), Escape Plan (2013), Money Monster (2016), Ford v Ferrari (2019), and Belfast (2021).

Description above from the Wikipedia article Caitríona Balfe, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1979-10-04",,1,,147056,"nm1495520","Acting","Caitríona Balfe","Dublin, Ireland",12.468,"/4KQRDj74lKwU52Ewmzz7sVIakgn.jpg"
